284256,844.2438333333334
285264,699.2017
286272,630.1623833333334
287280,592.98742
288288,563.7209833333333
289296,627.8712714285714
290304,628.7936
291312,622.4597166666666
292320,575.2812
293328,495.5364333333332
294336,455.40371999999996
295344,428.44877142857143
296352,483.25382
297360,490.25886666666673
298368,453.2625571428571
299376,438.4382833333334
300384,441.36985000000004
301392,443.2766000000001
302400,498.33931666666666
303408,585.8917285714285
304416,649.27674
305424,636.6820142857143
306432,593.5611
307440,588.8698499999999
308448,586.5944400000001
309456,635.7108571428572
310464,623.8724857142857
311472,621.5966
312480,613.0087166666666
313488,584.6427285714286
314496,586.2338571428571
315504,562.0305333333333
316512,491.36140000000006
317520,508.9886142857143
318528,496.5464833333333
319536,480.1938333333333
320544,474.7465333333334
321552,446.355
322560,411.45866666666666
323568,380.9192125
324576,337.3745333333333
325584,379.0121571428572
326592,378.9540428571428
327600,347.26335714285716
328608,329.2635333333333
329616,365.1682857142857
330624,389.58323333333334
331632,365.063875
332640,376.0654285714286
333648,364.32784285714285
334656,341.0054857142857
335664,323.3098571428572
336672,316.67415
337680,292.8888
338688,278.91608333333335
339696,206.49785714285713
340704,242.32432500000002
341712,228.56055714285714
342720,222.7253833333333
343728,231.7969142857143
344736,240.18467142857142
345744,246.14806666666667
346752,274.5951
347760,288.5303
348768,268.01655
349776,246.679
350784,250.8089142857143
351792,243.12975714285716
352800,222.8742
353808,229.29444285714288
354816,231.98162857142862
355824,238.09442857142858
356832,237.78817142857142
357840,236.4425285714286
358848,235.6956142857143
359856,224.7393285714286
360864,230.53712857142858
361872,245.58097142857142
362880,244.97285714285712
363888,259.70612857142856
364896,274.46295000000003
365904,285.95385714285715
366912,279.1934857142857
367920,288.31280000000004
368928,277.9275857142858
369936,264.8141142857143
370944,236.4898142857143
371952,223.17605
372960,228.77634285714285
373968,239.23541428571428
374976,231.1502
375984,231.3776875
376992,236.1394
378000,241.16349999999997
379008,248.5867
380016,267.6303
381024,291.59894285714284
382032,355.38643333333334
383040,364.47142857142853
384048,332.4982166666666
385056,325.45885714285714
386064,357.81766666666664
387072,374.3047857142857
388080,428.2442
389088,453.01399999999995
390096,447.2831428571429
391104,424.9695
392112,435.9857142857142
393120,444.13100000000003
394128,391.2427142857144
395136,393.76666666666665
396144,377.92216666666667
397152,377.74150000000003
398160,379.5683333333333
399168,411.8526666666666
400176,430.4997142857142
401184,422.73775
402192,412.9925
403200,413.6625714285714
404208,413.5762857142857
405216,417.89671428571427
406224,420.3047142857143
407232,423.0028333333333
408240,435.29942857142856
409248,455.104
410256,449.8572857142857
411264,457.3111666666666
412272,454.81257142857146
413280,441.74233333333336
414288,503.35537500000004
415296,571.8091428571429
416304,639.0521666666667
417312,732.2389999999999
418320,641.9745714285715
419328,671.5980000000001
420336,655.0388333333334
421344,666.6642499999999
422352,657.7464285714286
423360,629.8271428571428
424368,582.1607428571427
425376,581.5285666666666
426384,577.1835857142858
427392,575.3927142857143
428400,586.7861
429408,615.2759142857143
430416,606.7796166666667
431424,600.1523571428571
432432,607.5450285714286
433440,612.7637666666667
434448,631.0371714285714
435456,635.9859142857142
436464,673.1975142857143
437472,708.5239571428573
438480,711.4812857142857
439488,724.66815
440496,740.0648428571429
441504,741.6328714285715
442512,761.9339833333333
443520,773.9321714285715
444528,805.5421714285715
445536,919.5248166666665
446544,1010.6785857142858
447552,920.7202166666666
448560,825.8157571428573
449568,903.8478000000001
450576,908.6330428571429
451584,992.6868142857145
452592,1020.5873166666667
453600,1022.9069857142858
454608,1127.5418714285713
455616,1224.4766666666667
456624,1216.8549999999998
457632,1200.477
458640,1021.1594285714284
459648,1015.4303333333334
460656,1126.4295714285713
461664,1203.0059999999999
462672,1207.5135714285716
463680,1267.9475
464688,1388.8023333333333
465696,1604.9502142857143
466704,1738.7206666666668
467712,2027.9214428571431
468720,2280.8396
469728,2434.253383333333
470736,2851.073942857143
471744,2591.600914285714
472752,2689.319657142857
473760,2530.6602142857146
474768,2592.61545
475776,2375.025633333333
476784,2338.6352
477792,2703.2248166666664
478800,2774.1352
479808,3283.8529500000004
480816,4023.7428857142854
481824,4192.432037500001
482832,4524.812528571429
483840,4599.1594
484848,4295.967083333333
485856,3700.9920999999995
486864,3762.5700428571427
487872,4229.321985714286
488880,4378.835016666667
489888,5277.8267
490896,5769.758999999999
491904,5804.23078
492912,6394.0162625
493920,7146.049857142857
494928,6987.568775000001
495936,8133.754616666668
496944,9761.443414285717
497952,11819.56118
498960,16123.884183333334
499968,17988.406066666666
500976,15131.77732857143
501984,14268.937514285715
502992,15880.3565
504000,14264.885633333333
505008,12076.628566666666
506016,11405.205650000002
507024,10657.737
508032,8072.520033333333
509040,8493.6567
510048,10507.111985714286
511056,10002.997716666667
512064,11021.790928571429
513072,9578.761066666666
514080,8434.824128571428
515088,8717.551285714286
516096,7362.752157142857
517104,6924.7373333333335
518112,7339.483785714285
519120,8266.577716666667
520128,9060.329128571428
521136,9384.828057142857
522144,9245.031985714286
523152,8450.672133333333
524160,8065.098585714286
525168,7346.958566666665
526176,7576.745433333334
527184,7118.53315
528192,6570.816066666666
529200,6349.615650000001
530208,6229.725742857142
531216,6620.832714285714
532224,6473.151887499999
533232,7449.698766666667
534240,8187.091666666666
535248,7497.9000428571435
536256,6474.908566666666
537264,6331.4836
538272,6465.924416666668
539280,6922.389657142857
540288,6955.615928571427
541296,6304.327733333333
542304,6424.516457142856
543312,6617.941085714287
544320,6560.508771428571
545328,6527.497000000001
546336,6381.652342857143
547344,6440.648612499999
548352,6350.876283333334
549360,6417.6551875000005
550368,5974.990337499999
551376,4540.231285714285
552384,4019.299699999999
553392,3543.4739625
554400,3424.2170750000005
555408,3984.4389000000006
556416,3796.6733333333336
557424,3923.8128571428574
558432,3756.2610714285715
559440,3620.1616571428567
560448,3563.2811857142856
561456,3453.4508428571426
562464,3540.73835
563472,3616.677128571428
564480,3947.672842857143
565488,3836.635471428572
566496,3878.318085714286
567504,3928.6238142857146
568512,4015.569514285715
569520,4045.702128571429
570528,4897.143814285715
571536,5171.3435714285715
572544,5243.7528571428575
573552,5329.484285714286
574560,5536.183066666667
575568,6180.223585714286
576576,7635.769528571429
577584,7938.01945
578592,8542.5569
579600,8095.284771428573
580608,8084.807142857142
581616,9181.001116666666
582624,11237.379985714286
583632,11405.761116666667
584640,11622.513050000001
585648,11005.929057142857
586656,10338.883814285713
587664,9665.550016666666
588672,10601.51285714286
589680,11696.5336
590688,10502.439514285714
591696,10377.370928571429
592704,9819.658114285714
593712,10496.989450000001
594720,10299.5889
595728,10253.85334285714
596736,9130.826133333332
597744,8241.9368625
598752,8269.641383333334
599760,8213.240471428573
600768,7986.340266666666
601776,8990.0125
602784,9232.755
603792,8803.169450000001
604800,8220.51
605808,7262.760485714286
606816,7430.32047142857
607824,7372.966914285715
608832,7064.903357142857
609840,7266.4409428571425
610848,7262.729716666668
611856,7568.967857142858
612864,8274.698571428573
613872,8760.9661
614880,8674.895485714285
615888,9333.434285714286
616896,9907.186657142856
617904,10093.7093
618912,9645.145457142859
619920,8727.921914285715
620928,8651.150566666665
621936,5914.6514625
622944,6273.018711111112
623952,6416.331116666667
624960,7031.988571428572
625968,6971.760833333334
626976,7002.884642857143
627984,7542.495714285715
628992,8742.555357142857
630000,9279.14875
631008,9486.000833333334
632016,9085.1627125
633024,9624.254285714285
634032,9711.413333333332
635040,9459.286666666667
636048,9416.540714285715
637056,9186.903814285715
638064,9153.730357142858
639072,9279.985133333334
640080,9167.916775
641088,9671.269999999999
642096,11123.813342857142
643104,11594.665
644112,0
645120,0
